StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q5_1,Q5_2,Q17,Q27,Q18_5,Q29,Q30,Q31,Q32,Q33,Q156,Q155,Q37,Q36,Q35,Q40,Q41,Q42,Q52,Q44,Q45,Q49,Q50,Q51,Q53,Q54,Q55,Q57,Q58,Q59,Q61,Q62,Q63,Q79,Q80,Q81a,Q81b,Q82,Q83,Q160,Q84,Q93,Q94a,Q95a,Q159,Q96a,Q92,Q94b,Q95b,Q96b,Q97,Q99,Q100,Q101,Q102,Q103,Q105,Q106,Q107,Q108,Q109,Q111,Q112,Q113,Q114,Q115,Q117,Q118,Q119,Q157,Q158,Q122,Q123,Q124,Q125,Q127,Q126,Q129,Q130,Q131,Q132,Q134,Q135,Q136,Q137,Q138,Q139,Q141,Q142,Q143,Q144,Q147,Q146,Q145,Q148,Q11,Q153,Q152,Q118 - Topics,Q31_2 - Topics
2018-05-21 15:48:04,2018-05-21 16:02:19,IP Address,,52,854,False,2018-05-25 19:36:37,R_3QPs77p0TLy2aYH,,,,,,,anonymous,HE,נקבה,31,9,שנות ניסיון בתכנות (כולל צבא אם רלוונטי),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Board or matrix,להוסיף איקס או עיגול ללוח עבור שחקן,להגיד באיזו שורה לשים את הסימן,באיזו עמודה לשים את הסימן,Show board מחזירה מערך דו מימדי של char,,,,,,,,,,,,,,,,,,,,,,,,,,,אומר למעלית לאן להגיע,ChoosenFloor,CurrentFloor,NumberOfFloorToGo,DoorStatus,,,,,,,,,,Player )object),A or B,להחזיק את הערך (אבן נייר או מספרים) ואת הפרטים של השחקן,אובייקט מסוג שחקן או enum של סטרינג,,,,,
2018-05-21 15:44:50,2018-05-21 15:53:59,IP Address,,87,549,False,2018-05-25 19:36:39,R_u9qkxmWl1L12cdH,,,,,,,anonymous,HE,זכר,30,11,כן,דוקטורט ומעלה,2,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,game_state,"place X/O in (row,col) (should get whos turn?)",row,col,print_game(game_state),,,,,,,,,,,,,,,,"how_many_caste(bisk,vainl,rap)",units*(price-cost),units,cost,price,,,,,,,,,,,,,,,,,,,,,,,,,,int,"1,2","אבן, נייר, מספרים","int 1,2,3","[5,7,9]",משנה גודל תמונה פי קבוע,width = width*factor ,,
2018-05-21 15:37:27,2018-05-21 15:41:46,IP Address,,38,258,False,2018-05-25 19:36:39,R_10NHt5ilPa8CJnR,,,,,,,anonymous,HE,נקבה,34,9,שנות ניסיון בתכנות (כולל צבא אם רלוונטי),,,,,,,,,,,,,משלם לעובד שכר לפי התעריף ומספר השעות,מספר השעות שעבד,תעריף שעתי,// input checks Salary += rate*hours,Max_monthly_work_hours,Overtime_hourly_rate_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21 15:06:35,2018-05-21 15:22:30,IP Address,,79,955,False,2018-05-25 19:36:39,R_2qluTN6cgLl1SYk,,,,,,,anonymous,HE,זכר,34,9,שנות ניסיון בתכנות (כולל צבא אם רלוונטי),,,,,,,,,,,,,,,,,,,,,,,,,cheesePos,visitedRooms,roomsGraph,,,,,,,,,,,,,,,,,boardState,הצבת איקס/עיגול במשבצת,ציון שורת המשבצת,ציון עמודת המשבצת,BoardState getBoardState(),,,,,,,,,,,,,,,,"nt wrapWidth, int wrapLength)int numSandwitchesPossible(int biacuits,int iceCream,i",units*(price-cost),number of units sold,cost per unit,price per unit,,,,,,,עולה/יורד לקומה המבוקשת,targetFloor,curFloor,floorsToMove,doorState,,,,,,maxRewardsPerMonth,rewardPrice,curNumRewardsAvailable,,,,,,"5,7,9",משנה את גודל התמונה,width=width*factor,,
2018-05-21 11:30:41,2018-05-21 11:47:19,IP Address,,69,997,False,2018-05-25 19:36:40,R_USIlnbEpZCtmNPz,,,,,,,anonymous,HE,זכר,27,5,כן,תואר שני,1,,,,,,Yes,"get_difficalty(size, num_of_mines)",gwme_duration,MinesPerSquare,Dont know,"מחשבמאת השכר שמגיע לעובד שעבד איקס שעות לפי הדירוג שכר, כולל תשלומי פנסיה שעות נסופות בחודש וכאלה","אינט, סכ שעות","דירוג שכר, כמו באינטל",return hours*rate+self._additiins,Additional_hours_treshold,aditional_hours_rate,,,,,,,,,,Target,Trail_history,Maze,,,,,,,,,,,,,,,,,,,,,,,,file_size_,מיון,"פוינטר, מערך של אובייקטים שמייצגים את הקבצים ",כלום,_increase_file_size_by,,,,,,"get_posibble_quant_of_biscuits(chock, vanila, wrap)",מחזירה את הרווח השולי,מס הביסקוויטים,עלות ייצור לביסקוויט,מחיר מתומחר לביסקוויט,,,,,,,,,,,,,,,,,,,,,,,,,"[5,7,9]",,,,
2018-05-26 03:35:37,2018-05-26 04:11:23,IP Address,,100,2145,True,2018-05-26 04:11:23,R_1d3LaF8f9tqlrVv,,,,,,,anonymous,HE,זכר,25,2,שנות ניסיון בתכנות (כולל צבא אם רלוונטי),,,,,,,,,,,,,,,,,,,Calculating how much a worker should be paid,How many hours the worker has worked,A function that returns the amount to be paid,return hours*rate,MAX_HOURS_WITHOUT_OVERTIME,OVERTIME_RATE,,,,cheese_location,rooms_history,maze_descriptor,,,,,,,,,board_state,Placing the player's move in the requested cell,Passing the Y-axis coordinate for the wanted cell,Passing the X-axis coordinate for the wanted cell,display_board(current_state),,,,,,,,,,,file_size,Sort the file list by an alphabetical order,"Passing all the existing files, a list","A list, where the objects in it are now arranged by their name field","checkForSpace(file, size_to_increase, available_space)","num_of_icecream(num_of_biscuits, cups_of_icecream, wrapping_length, wrapping_width)","Returns how much profit will be made, given the number of units, the cost to make each unit and the selling price of each unit",How many icecream sanwiches are available or how many were sold,How much money it cost to make each unit,The selling price for each unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5,7,9]",,,,
2018-05-26 15:53:20,2018-05-26 18:08:57,IP Address,,100,8137,True,2018-05-26 18:08:57,R_2a9aR0cxA3I0YG1,,,,,,,anonymous,HE,זכר,31,10,כן,תואר שני,2,,,,,,Yes,"(squareArea, numOfmines)ComplexityLevel",t,gameMat,"מחזירה את אוסף כל הצמדים {קואורדינטות הנקודה, ערך הנקודה במטריצה} אשר הערך שלהם שונה מ 0 והם מגדרים את הנקודה מהקלט.",,,,,,,,,,,,,,,,,,,cheeseCoordinates,visitedRooms,labyrinthGraph,matState,"מסמנת את האות של השחקן במיקום המבוקש, ובודקת האם יש ניצחון.",מציין שורה בלוח.,מציין עמודה בלוח.,PrintMatState(matState),,,,,,,,,,,,,,,,,,,,,"CalcQuantity(biscuits,iceCreamCups,paperLen,paperWidth)",מחשב את הרווח שניתן להשיג עבור מחירת units קסטות בהנתן עלות הכנה ומחיר ליחידה.,כמות קסטות,עלות הכנת קסטה אחת.,רווח של מכירת קסטה אחת.,,,,,,,,,,,,,,,,,,,,,,maxMonthlyTreats,treatCost,numOfTreats,IsEntitled,,,,,"[5,7,9]",,,,
2018-05-26 18:05:27,2018-05-26 18:22:20,IP Address,,100,1013,True,2018-05-26 18:22:21,R_Y4GpwhjYI6nRII1,,,,,,,anonymous,HE,זכר,26,4,כן,תואר שני,0,,,,,,Yes,"int difficultyLevel(int gridHeight, int gridWidth, int numOfMines)",gameTime,grid,"חושפת את הריבוע בשורה ה-row והעמודה ה-col, מעדכנת את ה-grid בהתאם ומחזירה אם השחקן הפסיד או לא.",,,,,,,,,,,,,,,,cheeseLocation,visited,maze,,,,,,,,,,,,,,board,"בודקת אם ניתן לשים X או O (בהתאם לתור השחקן), אם כן, היא שמה, אם לא מחזירה ""לא ניתן""",השורה בלוח לשים X או O,העמודה בלוח לשים X או O,"void showGameBoard(Board board, int playerId)",,,,,,fileSize,ממיינת את הקבצים הנתונים לפי שם בסדר אלפביתי,מערך של אובייקטים מסוג קובץ במערכת,"את אותו מערך, אך ממויין","bool checkIfAvailableSpace(File file, int increaseSize, int currentlyAvailable)","int howManyCasets(double numOfBiscuits, double numOfVanilleCups, double numOfPapers)","נישב את הרווח שאורי ירוויח אם יכין את כמות הקסטות המצויינת ב-units שמחיר ההכנה של כל אחת מהן הוא cost, ולאחר ההכנה ימכור כל אחת מהן במחיר price",כמות הקסטות שאורי ימכור,המחיר להכנה של כל קסטה,המחיר שאורי ימכור כל קסטה,,,,,,,,,,,,,,,,,,,,,,,,,,int,0 ו-1,לייצג את בחירת השחקנים,"int, למשל 0-אבן, 1-נייר, 2-מספריים",,,,,
2018-05-26 19:30:29,2018-05-26 19:57:19,IP Address,,100,1610,True,2018-05-26 19:57:20,R_2w6UMzCkvFtCg6y,,,,,,,anonymous,HE,נקבה,28,10,שנות ניסיון בתכנות (כולל צבא אם רלוונטי),,,,,,,,Yes,"public static int calcLevel(int gridSize, int numOfMines);",timeLeft,mineValueAssigner,"shows the number(or the mine) in the grid in row ""row"" and col ""col""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"calcNumOfCasatas(numOfBiscuit, icecreamCups, paper);",calculate the net profit of all the units we had made,how many units we made/are planning to make/can make,what is the cost of making the units (either for each unit or for all units together),what is the price in which we are selling a unit,,,,,,move the elevator to the desirable floor,desirableFloor,currentFloor,numOfFloorToMove,currentDoorsState,while(!top_floor): open_doors() close_doors() go_up(1)  //top floor open_doors(),,,,,,,private static int MAX_BENEFITS_PER_MONTH = 4;,private static int MONEY_FOR_BEFIT = 2000;,private int currentMonthBenefitsNum;,"private static boolean isCanUserUseBenefit(int thisMonthBenefits, int usedBenefits);",,,,,int,"-1, 0, 1","Either the value of the choice of each player, or the actual player class","Either one of the values in an Enum representing the options of choices, or a class with a player (for example name, choice, num of wins so far,...)","[1,2,3,4,5,6]",,,,
2018-05-25 22:25:07,2018-05-25 22:31:24,IP Address,,65,377,False,2018-05-26 21:33:07,R_2aOx1eHhwsBF9PZ,,,,,,,anonymous,HE,זכר,35,9,שנות ניסיון בתכנות (כולל צבא אם רלוונטי),,,,,,,,,,,,,,,,,,,,,,,,,,,,cheeseLocation,locationsVisited,maze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27 09:47:17,2018-05-27 10:03:23,IP Address,,100,965,True,2018-05-27 10:03:23,R_2sYZCAVitLM77cI,,,,,,,anonymous,HE,זכר,21,4,כן,תואר ראשון,3,,,,,,Yes,"(Int difficulty(grid_w, grid_w, num_mines",Elapsed_time,Grid,חושף את הפצצה ומסיים את המשחק אם נגמר אחרת פותח את הקוביות כמו שעושים במשחק,,,,,,,,,,,,,,,,,,,,,,Board,The program has a global var for the current player. And so it puts the current player at row row and column col,The row for putting the player,The col for putting the player,Print_board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,בודק אם הקומה שהוכנסה גבוה או נמוכה מהנוכחית. אם נמוכה מוצאת את ההפרש( חיובי) ויורדת את כמות הקומות האלו. אותו דבר ללמעלה ,Currentlevel,Inputlevel,Diff,Doorstate,While currentlevel not toplevel: Go_up(1) Opendoor)( Closedoot)(,,,,,,,,,Int,"0,1",מי ניצח 0 הראשון 1 השני,Int. 0 או 1,"[5,7,9] ",מגדיל את התמונה. כפול המשתנה.,Set width(width) ,,
2018-05-27 09:54:42,2018-05-27 10:14:03,IP Address,,100,1160,True,2018-05-27 10:14:03,R_OjK5YYbf4edwx5n,,,,,,,anonymous,HE,זכר,27,3,כן,תואר ראשון,3,כן,"get_game_difficulty(board_size, num_mines)",current_game_time,board_values,חושפת לשחקן את המשבצת הנתונה (בהתאם לאופן שבו הלוח משתנה כששחקן לוחץ פעמיים על משבצת במשחק),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fileSize,להחזיר את הרשימה של הfiles ממוינת לפי השם מקטן לגדול,זה מבנה נתונים שמחזיק אובייקטים שמייצגים קבצים במערכת.,או מבנה נתונים מאותו סוג או שהיא מחזירה כלום (והסידור מתבצע במקום),"checkSizeAvailable(file, sizeToAdd)",,,,,,"calculate_max_sandwitches_for_ingredients(num_biscuits, vanilla_ice_cream_cups, num_wrapping)papers)",calculates the profit for making number of units of sandwiches where the cost and price of a single sandwich is as given.,the number of sandwiches that will be made,the cost of a single sandwich,the price of a single sandwich,takes the current floor and the destination floor and decides how many floors to go up or down.,destinationFloor,currentFloor,floorsDifference,isElevatorOpen,for floor in range(num_floors): go_up(1) door.open() wait(DOOR_OPENED_DELAY) door.close(),,,,,,,,,,,,,,,int,0-2,אומרים מה בחר כל שחקן,"enum שמקבל שלושה ערכים (אבן, נייר ומספריים)",,מגדילה או מקטינה תמונה לפי הפקטור שהיא מקבלת.,self.width = self.width * factor,,
2018-05-27 09:45:42,2018-05-27 10:18:16,IP Address,,100,1954,True,2018-05-27 10:18:16,R_110XQy4Wwipu3ac,,,,,,,anonymous,HE,זכר,26,4,כן,תואר ראשון,4,,,,,,Yes,"difficult_level(grid_size,num_of_mines) ",game_timer,cell_data,Reveal the cell in the row and column position ,,,,,,,,,,,,,,,,,,,,,,game_state,It paints X or O in the right position ,The row that the player picked,The column that the player picked,display_noard(board) ,,,,,,,,,,,,,,,,file_size,Arranges the files in the parameter by their names ,Array of files to sort,One of the above: void or list,"resize_file(file,resize_to,open_space_in_disc) ",,,,,,how_many_can_make() ,What the profit of all the units,How many units of ice cream he have,What is the production cost,The price hr sells every unit,,,,,,,בודק האם צריך לעלות או לרדת ובכמה ומפעיל את המעלית בכיוון הנדרש,destination_floor,cur_floor,how_many_to_move,door_state,for _ in floors.len():go_up(1);open_door(),,,,,,,,,,,,,,Resize the image by the factor,image.set_width(width),,
2018-05-27 10:49:01,2018-05-27 11:04:48,IP Address,,100,947,True,2018-05-27 11:04:48,R_1jPRmIXlIbJi7qR,,,,,,,anonymous,HE,זכר,29,,כן,תואר שני,4,כן,"get_board_difficulty(width, height, mines) ",game_time ,cell_data,חושף משבצת בלוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"calculate_ics(biscuits, ice cream, paper) ","מחשב את הרווח הפוטנציאלי ממכירת קסטות בהנתן עלות ייצור, מחיר ומס' יחידות",מס' קסטות,מחיר ייצור,מחיר מכירה ,,,,,,"מחליט אם לעלות או לרדת, בהנתן לחיצה על כפתור במעלית",pressed_floor,current_floor,floor_delta,door_state,"for floor in range 0, maxfloor:     direction = ""Up""        go_up(1)     open_door() ",,,,,,,,,,,,,,,enum של השחקנים,"PlayerA, PlayerB",להעביר את המהלך של כל שחקן,"enum של המהלכים האפשריים - אבן, נייר או מספריים","] 5,7,9[",משנה את גודל הלוח בגורם כפלי נתון ,width = (int) width * factor,,
2018-05-27 10:55:51,2018-05-27 11:17:20,IP Address,,100,1289,True,2018-05-27 11:17:21,R_YQuDgQh1f8hMupb,,,,,,,anonymous,HE,נקבה,27,,כן,תואר שני,1,,,,,,,,,,,,,,,,,calculates the salary of the employee,to denote the number of hours the employee worked,the total amount to pay to the employee,return hours*rate,FULL_TIME_HOURS,hourly_wage,,,,,,,cheese_loc,visited,labyrinth,game_board,puts an x or o to given location on the board,to denote the row,to denote the column,display(game_board),,,,,,,,,,,,,,,,,,,,,"castas_num(bisquits_num, icecream_amount, paper_size)","מחשב את הרווח של אורי בהנתן מספר היחידות בידו, כמה כל יחידה עלתה לאורי ובכמה הוא יכול למכור יחידה.",מספר הקסטות שאורי הכין,כמה כל יחידה עלתה לאורי,בכמה הוא יכול למכור כל יחידה,,,,,,"אם הקומה שהזמנתם גדולה מהקומה שהמעלית נמצאת בה, תעלה למעלה מספר קומות כהפרש שני המספרים. אם הקומה שהוזמנה קטנה מהקומה שהמעלית נמצאת בה, תרד למטה כהפרש מספר הקומות",dest,curr,num_of_flights,door_state,sort(pressed_floors) for dest in pressed_floors: go_up(dest-curr) curr=dest ,,,,,,,,,,,,,,,בינארי,"0,1?",לציין את השחקנים,מערכים של מספרים ששומרים את ההיסטוריה של כל שחקן במשחק,,,,,
2018-05-27 09:59:24,2018-05-27 11:33:23,IP Address,,100,5639,True,2018-05-27 11:33:24,R_u4FRHPCcuIeLPBT,,,,,,,anonymous,HE,זכר,27,2,כן,תואר שני,2,כן,"difficulty (dim, num_mines)",dur,cell_val,"חושף את הערך של המשבצת בrow,col",,,,,,,,,,,,,,,,,,cheese_loc,visited,Maze,,,,,,,,,,,,,,,,,,,,,,,,,,,file_size,למיון הקבצים לפי השם,הפרמטר הוא אובייקט של קובץ,מערך שבו כל תא מצביע על הקובץ המתאים לו במיון,"is_expandable(file, expansion_size, space)","cassette_cap(biscuits,ice_cream,wraps)",מחשב את הרווח ממכירת units במחיר price עם עלות cost,כמות היחידות הנמכרות,עלות הייצור,מחיר מכירת יחידה,,,,,,,,,,,,קובע את כיוון המעלית עבור קומה נתונה ומיקום המעלית ברגע לחיצת הכפתור,Button_floor,elevator_floor,dist,door_is_closed,for floor in range(num_floors): open_door() Close_door() go_up(1),,,,,,,,,,,,,,משנה את גודל התמונה,width = width*factor,,
2018-05-27 09:58:57,2018-05-27 11:51:40,IP Address,,100,6762,True,2018-05-27 11:51:40,R_2v0yEyunVqbFjOF,,,,,,,anonymous,HE,זכר,26,,כן,תואר ראשון,3,,,,,,,,,,,מגדיר מה השכר השעתי של העובד וכמה שעות בסיס עליו לעבוד,שעות בסיס,שכר שעתי,,FULL_JOB_HOURS,extraPaymentPerAdditionalHour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fileSize,Sorts the files from a to z,Sub group of files to be sorted out. The type is File,Void,"boolean tryToIncreaseFile(File file, double additionalSize, double emptySpaceOnDisc)",,,,,,,,,,,"int maxNumSandwitches(int biscuits,int cupsVanila,int numpapers)","Calculates the profit according to the stock level, and the prices",To store the amont from each ingredient,How much it cost the seller to buy thr ingredient from his supplier,The price for the customer,,,,,,,,,,,,,,,,,maxPinukimPerMonth,minCashToPinuk,aquiredPinukim,"boolean canUsePinuk(int pinukimMayUse, int pinukUsedAlready)",int,-1 0 1,אובייקטים של השחקנים,אובייקט של שחקן,,מגדילה/מקטינה תמונה (ראיתי כבר את הדוגמא בקורס של פייטלסון),width = width * factor^2,,
2018-05-27 11:57:59,2018-05-27 12:07:00,IP Address,,100,541,True,2018-05-27 12:07:00,R_6Yiyg8BJut34hDX,,,,,,,anonymous,HE,נקבה,25,4,כן,תואר ראשון,4,,,,,,,,,,,,,,,,,Return payment according to the hours worked,How much I worked,Pay per hour,Hours*pay,weeklyHours,OVERTIME_PAY,,,,,,,,,,,,,,,state, Write o or x ,Which row,Which col,printState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAX_BENEFITS,ONE_BENEFIT,numBenefits,"calcBenefits(entitled, used)",,,,,,,,,"[5,7,9]",,,,
2018-05-27 12:03:34,2018-05-27 12:33:46,IP Address,,100,1812,True,2018-05-27 12:33:46,R_31mkUjWC0hM83om,,,,,,,anonymous,HE,זכר,45,25,כן,דוקטורט ומעלה,1,,,,,,Yes,"int CalcDifficultyLevel(int gridSize, int numOfMines)",clock,theBoard,מבצעת צעד במשחק בהתאם למשבצת שנלחצה,"לא ברור. או מחשבת כמה לשלם לעובד מסויים, או משלמת לעובד מסויים",כנראה דיווח כמה שעות העובד עבד,כנראה דיווח מה גובה השכר השעתי של העובד,אין לי כח. אני עונה על הסקר בנייד.,full_position_threshold,extraHourRate,,,,,,,,,,CurrentCheeseLocation,MouseVisitedLocations,Universe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,לוקח החלטה בהתאם לקומה הנוכחית ולקומת היעד אם לעלות או לרדת ומפעיל את הפעולה בהתאם,requestedFloor,currentFloor,floorsToMove,doorStatus,אין לי כח. אני עונה על הסקר מהנייד.,,,,,monthly_treats_limit,expenses_treats_ratio,monthly_treats_limit,"bool HasPositiveBalance(int entitledTreats, int usedTreats)",,,,,"או ]1,2,3,4,5,6[, או ]5,7,9[, או exception או הרבה אפשרויות אחרות",,,,
2018-05-26 12:20:48,2018-05-26 13:57:11,IP Address,,63,5783,False,2018-05-27 13:57:51,R_1g1t3uA0GzDr9iV,,,,,,,anonymous,HE,נקבה,28,10,שנות ניסיון בתכנות (כולל צבא אם רלוונטי),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,משנה את גודל התמונה (ושומרת על פרופורציה) כגודל הפקטור שקיבלה,this.width *= factor;,,
